review_date,rating,reviews
21 March 2022,9.0,"For years and years and years and years and years I've been told this was one of the greatest shows of all time. And now, here I am seeing what all the big fuss is about. (I wrote my thoughts between seasons as I binged the series.)"
16 October 2014,9.0,"I had heard a lot about this series, but somehow I found neither time nor ardor for watching it - several seasons, unknown actors to me, ambivalent topic... But recently, thanks to digital media opportunities, I took and watched all seasons in a succession - and I am glad I did so, as abstracts and flashbacks are not of much help if you have missed something, the contents is often sophisticated and versatile."
29 July 2020,10.0,The last season of GOT and Prison break shows us why breaking bad is the best!!!
9 June 2020,8.0,"Walter H. White is a chemistry genius, but works as a chemistry teacher in an Albequerque, New Mexico high school. His life drastically changes when he's diagnosed with stage III terminal lung cancer, and given a short amount of time left to live: a mere matter of months. To ensure his handicapped son and his pregnant wife have a financial future, Walt uses his chemistry background to create and sell the world's finest crystal methamphetamine. To sell his signature ""blue meth,"" he teams up with Jesse Pinkman, a former student of his. The meth makes them very rich very quickly, but it attracts the attention of his DEA brother in law Hank. As Walt and Jesse's status in the drug world escalates, Walt becomes a dangerous criminal and Jesse becomes a hot-headed salesman. Hank is always hot on his tail, and it forces Walt to come up with new ways to cover his tracks."
12 June 2021,10.0,*Chef's kiss* Amazing. I don't know what more to say.
12 February 2015,,"My first review on IMDb (I think). I want to congratulate the entire cast, crew, writers, producers, etc.. on this monumental achievement. Binge-watched the entire series in 2 weeks. Remarkable casting. Superb writing. Even the film stock has subtle qualities not seen in regular TV shoots (I understand BB was filmed in 35mm film). Rarely predictable, layered and nuanced in ways TV rarely is, and emotionally gripping. It's had me thinking about it for days afterward, like a really excellent novel. I didn't realize Walt was the zany dad on Malcom in the Middle until the 3rd season. Never knew he could really ACT in a deeply dramatic role."
20 July 2022,6.0,"One sided story. First some seasons means something. It got suspence and tension
which makes it worth watching. But it's too long for so little story where only the main character is it's focous point."
15 September 2019,1.0,"Really was boring, I think this will get a lot of dislikes but that's what I'm going for with this one."
9 July 2020,9.0,Its much better show ever i watched. So much realistic and the fabulous story.
1 July 2020,10.0,The most complete show ever. Absolutely no flaws. This show gets you hooked and the whole experience of watching walter white's transformation into heisenberg is extremely enthralling. The casting of this show is perfect. Bryan Cranston has played the protagonist with great finesse and one simply cannot imagine any other actor playing the role. All in all Vince Gilligan has set such high standards with breaking bad that no tv show will ever be able to match.
